Level: State and Local,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:Total (thousands), Nominal,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Year,(R05) Total Taxes,(R06) Property Tax (T01),(R07) NonProperty Taxes,(R08) Tot Sales & Gr Rec Tax,(R09) Total Gen Sales Tax (T09),(R10) Total Select Sales Tax,(R11) Alcoholic Beverage Tax (T10),(R12) Amusement Tax (T11),(R13) Insurance Premium Tax (T12),(R14) Motor Fuels Tax (T13),(R15) Parimutuels Tax (T14),(R16) Public Utility Tax (T15),(R17) Tobacco Tax (T16),(R18) Other Select Sales Tax (T19),(R19) Total License Taxes,(R20) Alcoholic Beverage Lic (T20),(R21) Corporation License (T22),(R22) Motor Veh & Oper Lic,(R23) Motor Vehicle License (T24),(R24) Motor Veh Oper License (T25),(R25) Other License Taxes,(R26) Total Income Taxes,(R27) Individual Income Tax (T40),(R28) Corp Net Income Tax (T41),(R29) Death and Gift Tax (T50),(R30) Taxes NEC
Kentucky,2007,"$13,692,039 ","$2,570,608 ","$11,121,431 ","$5,083,351 ","$2,817,636 ","$2,265,715 ","$102,201 ",$241 ,"$365,715 ","$570,540 ","$5,833 ","$314,823 ","$177,527 ","$728,835 ","$540,413 ","$11,493 ","$85,881 ","$258,248 ","$240,806 ","$17,442 ","$184,791 ","$5,151,820 ","$4,041,544 ","$1,110,276 ","$43,578 ","$302,269 "
Kentucky,2008,"$14,127,380 ","$2,767,213 ","$11,360,167 ","$5,254,367 ","$2,875,836 ","$2,378,531 ","$107,507 ",$267 ,"$370,058 ","$617,826 ","$5,670 ","$344,590 ","$178,558 ","$754,055 ","$547,148 ","$12,526 ","$85,513 ","$275,138 ","$255,193 ","$19,945 ","$173,971 ","$5,188,532 ","$4,532,982 ","$655,550 ","$51,001 ","$319,119 "
Kentucky,2009,"$13,912,603 ","$2,869,649 ","$11,042,954 ","$5,211,012 ","$2,857,665 ","$2,353,347 ","$111,596 ",$240 ,"$345,396 ","$632,655 ","$4,388 ","$364,218 ","$214,597 ","$680,257 ","$543,234 ","$13,944 ","$92,490 ","$266,397 ","$250,297 ","$16,100 ","$170,403 ","$4,868,466 ","$4,368,434 ","$500,032 ","$41,234 ","$379,008 "
Kentucky,2010,"$13,820,497 ","$2,994,092 ","$10,826,405 ","$5,243,079 ","$2,794,057 ","$2,449,022 ","$111,074 ",$199 ,"$364,502 ","$662,694 ",$0 ,"$362,411 ","$299,541 ","$648,601 ","$518,407 ","$14,013 ","$84,823 ","$252,571 ","$236,034 ","$16,537 ","$167,000 ","$4,689,062 ","$4,206,796 ","$482,266 ","$37,202 ","$338,655 "
Kentucky,2011,"$14,633,221 ","$3,066,329 ","$11,566,892 ","$5,463,148 ","$2,896,252 ","$2,566,896 ","$113,252 ",$186 ,"$367,386 ","$732,826 ","$4,607 ","$368,755 ","$299,701 ","$680,183 ","$554,135 ","$14,344 ","$109,738 ","$261,998 ","$246,261 ","$15,737 ","$168,055 ","$5,145,120 ","$4,519,293 ","$625,827 ","$41,351 ","$363,138 "
Kentucky,2012,"$15,142,667 ","$3,131,262 ","$12,011,405 ","$5,723,703 ","$3,052,236 ","$2,671,467 ","$118,253 ",$191 ,"$379,847 ","$790,229 ","$3,601 ","$369,559 ","$276,544 ","$733,243 ","$552,093 ","$14,458 ","$110,102 ","$247,586 ","$231,848 ","$15,738 ","$179,947 ","$5,327,125 ","$4,637,599 ","$689,526 ","$41,313 ","$367,171 "
Kentucky,2013,"$15,483,100 ","$3,219,550 ","$12,263,550 ","$5,740,033 ","$3,021,794 ","$2,718,239 ","$121,753 ",$191 ,"$368,196 ","$838,344 ","$4,843 ","$381,504 ","$260,358 ","$743,050 ","$527,959 ","$16,514 ","$110,130 ","$218,219 ","$202,169 ","$16,050 ","$183,096 ","$5,656,909 ","$4,886,435 ","$770,474 ","$41,326 ","$297,323 "
Kentucky,2014,"$15,923,584 ","$3,253,726 ","$12,669,858 ","$6,011,559 ","$3,131,157 ","$2,880,402 ","$128,534 ",$216 ,"$409,097 ","$886,161 ","$2,421 ","$392,529 ","$248,979 ","$812,465 ","$542,848 ","$19,110 ","$111,559 ","$218,982 ","$202,382 ","$16,600 ","$193,197 ","$5,806,252 ","$4,987,849 ","$818,403 ","$45,844 ","$263,355 "
Kentucky,2015,"$16,626,006 ","$3,362,206 ","$13,263,800 ","$6,130,789 ","$3,267,331 ","$2,863,458 ","$131,951 ",$165 ,"$427,283 ","$850,276 ","$2,965 ","$395,511 ","$242,232 ","$813,075 ","$560,952 ","$19,753 ","$111,660 ","$232,461 ","$216,033 ","$16,428 ","$197,078 ","$6,277,804 ","$5,367,153 ","$910,651 ","$50,976 ","$243,279 "
Kentucky,2016,"$16,974,935 ","$3,458,091 ","$13,516,844 ","$6,285,560 ","$3,462,704 ","$2,822,856 ","$139,248 ",$239 ,"$435,880 ","$750,034 ","$4,993 ","$378,391 ","$245,581 ","$868,490 ","$577,127 ","$20,648 ","$120,670 ","$235,097 ","$218,261 ","$16,836 ","$200,712 ","$6,429,534 ","$5,645,256 ","$784,278 ","$51,247 ","$173,376 "
Kentucky,2017,"$17,342,836 ","$3,701,559 ","$13,641,277 ","$6,368,252 ","$3,490,639 ","$2,877,613 ","$146,227 ",$174 ,"$463,553 ","$701,440 ","$6,643 ","$381,445 ","$243,096 ","$935,035 ","$569,197 ","$24,328 ","$121,530 ","$229,657 ","$212,830 ","$16,827 ","$193,682 ","$6,487,804 ","$5,848,550 ","$639,254 ","$46,345 ","$169,679 "
Louisiana,1994,"$7,423,542 ","$1,288,048 ","$6,135,494 ","$3,976,032 ","$2,941,790 ","$1,034,242 ","$53,117 ","$1,862 ","$246,250 ","$465,940 ","$5,544 ","$119,938 ","$82,370 ","$59,221 ","$435,703 ",$0 ,"$260,744 ","$108,772 ","$98,948 ","$9,824 ","$66,187 ","$1,196,783 ","$977,593 ","$219,190 ","$52,577 ","$474,399 "
Louisiana,1995,"$7,982,890 ","$1,323,218 ","$6,659,672 ","$4,299,505 ","$3,235,672 ","$1,063,833 ","$56,882 ","$1,556 ","$232,394 ","$487,944 ","$4,509 ","$122,582 ","$89,355 ","$68,611 ","$447,937 ",$0 ,"$271,139 ","$104,450 ","$90,978 ","$13,472 ","$72,348 ","$1,344,682 ","$1,061,606 ","$283,076 ","$61,232 ","$506,316 "
Louisiana,1996,"$8,465,583 ","$1,358,570 ","$7,107,013 ","$4,644,429 ","$3,550,146 ","$1,094,283 ","$56,012 ","$1,501 ","$238,144 ","$502,015 ","$4,199 ","$130,003 ","$88,454 ","$73,955 ","$421,387 ","$2,060 ","$237,170 ","$109,194 ","$99,868 ","$9,326 ","$72,963 ","$1,487,805 ","$1,160,262 ","$327,543 ","$58,307 ","$495,085 "
Louisiana,1997,"$9,630,044 ","$1,435,164 ","$8,194,880 ","$5,151,985 ","$3,810,886 ","$1,341,099 ","$52,276 ",$917 ,"$250,460 ","$494,604 ","$4,695 ","$124,166 ","$88,432 ","$325,549 ","$439,327 ","$2,100 ","$247,804 ","$109,119 ","$99,769 ","$9,350 ","$80,304 ","$1,940,203 ","$1,560,048 ","$380,155 ","$77,735 ","$585,630 "
Louisiana,1998,"$10,061,798 ","$1,536,788 ","$8,525,010 ","$5,449,577 ","$4,046,242 ","$1,403,335 ","$54,114 ",$673 ,"$240,491 ","$530,943 ","$5,243 ","$135,345 ","$87,455 ","$349,071 ","$460,339 ","$2,300 ","$254,986 ","$114,638 ","$104,617 ","$10,021 ","$88,415 ","$1,810,324 ","$1,450,814 ","$359,510 ","$89,786 ","$714,984 "
Louisiana,1999,"$10,533,303 ","$1,620,130 ","$8,913,173 ","$5,964,960 ","$4,083,593 ","$1,881,367 ","$52,522 ","$462,032 ","$240,046 ","$536,584 ","$5,406 ","$141,275 ","$85,694 ","$357,808 ","$511,991 ","$2,300 ","$300,622 ","$116,055 ","$107,315 ","$8,740 ","$93,014 ","$1,821,969 ","$1,535,646 ","$286,323 ","$95,973 ","$518,280 "
Louisiana,2000,"$10,887,408 ","$1,742,297 ","$9,145,111 ","$6,226,585 ","$4,324,388 ","$1,902,197 ","$57,995 ","$420,779 ","$239,283 ","$549,421 ","$6,171 ","$157,352 ","$89,947 ","$381,249 ","$493,764 ",$0 ,"$273,553 ","$121,253 ","$113,659 ","$7,594 ","$98,958 ","$1,804,268 ","$1,582,260 ","$222,008 ","$95,577 ","$524,917 "
Louisiana,2002,"$12,182,065 ","$1,940,420 ","$10,241,645 ","$6,948,740 ","$4,838,025 ","$2,110,715 ","$54,961 ","$497,022 ","$287,750 ","$558,892 ","$6,100 ","$160,170 ","$128,521 ","$417,299 ","$518,594 ",$0 ,"$264,684 ","$129,083 ","$118,331 ","$10,752 ","$124,827 ","$2,053,341 ","$1,788,922 ","$264,419 ","$68,995 ","$651,975 "
Louisiana,2004,"$13,065,430 ","$2,263,204 ","$10,802,226 ","$7,239,436 ","$5,329,806 ","$1,909,630 ","$55,579 ","$524,119 ","$342,353 ","$560,769 ","$20,420 ","$172,526 ","$101,040 ","$132,824 ","$432,441 ",$0 ,"$186,912 ","$128,699 ","$117,463 ","$11,236 ","$116,830 ","$2,428,783 ","$2,192,038 ","$236,745 ","$45,784 ","$655,782 "
Louisiana,2005,"$14,301,995 ","$2,429,386 ","$11,872,609 ","$7,676,704 ","$5,677,694 ","$1,999,010 ","$56,777 ","$539,839 ","$362,679 ","$602,975 ","$48,307 ","$179,329 ","$105,962 ","$103,142 ","$673,803 ","$3,064 ","$289,360 ","$126,273 ","$115,096 ","$11,177 ","$255,106 ","$2,744,863 ","$2,392,727 ","$352,136 ","$30,401 ","$746,838 "
Louisiana,2006,"$15,825,462 ","$2,469,740 ","$13,355,722 ","$8,865,808 ","$6,597,552 ","$2,268,256 ","$56,169 ","$775,628 ","$392,035 ","$648,621 ","$4,657 ","$186,940 ","$136,865 ","$67,341 ","$735,168 ","$2,907 ","$278,029 ","$147,357 ","$133,907 ","$13,450 ","$306,875 ","$3,007,294 ","$2,501,120 ","$506,174 ","$11,194 ","$736,258 "
Louisiana,2007,"$17,595,335 ","$2,608,845 ","$14,986,490 ","$9,351,595 ","$7,053,482 ","$2,298,113 ","$57,117 ","$787,764 ","$402,298 ","$616,636 ","$5,331 ","$202,004 ","$147,262 ","$79,701 ","$747,415 ","$2,845 ","$315,296 ","$125,247 ","$113,377 ","$11,870 ","$304,027 ","$3,966,936 ","$3,214,163 ","$752,773 ","$11,134 ","$909,410 "
Louisiana,2008,"$17,962,823 ","$2,837,373 ","$15,125,450 ","$9,514,614 ","$7,121,324 ","$2,393,290 ","$58,595 ","$805,800 ","$478,288 ","$604,377 ","$5,666 ","$205,128 ","$145,578 ","$89,858 ","$684,290 ","$3,801 ","$252,900 ","$101,406 ","$89,951 ","$11,455 ","$326,183 ","$3,872,882 ","$3,169,686 ","$703,196 ","$11,148 ","$1,042,516 "
Louisiana,2009,"$17,590,204 ","$3,259,501 ","$14,330,703 ","$9,211,559 ","$6,642,505 ","$2,569,054 ","$60,130 ","$776,737 ","$484,858 ","$600,786 ","$8,054 ","$212,841 ","$145,578 ","$280,070 ","$643,441 ","$3,620 ","$232,660 ","$91,813 ","$80,846 ","$10,967 ","$315,348 ","$3,553,178 ","$2,940,633 ","$612,545 ","$5,068 ","$917,457 "
Louisiana,2010,"$16,244,220 ","$3,433,367 ","$12,810,853 ","$8,762,234 ","$6,181,621 ","$2,580,613 ","$58,579 ","$738,036 ","$532,643 ","$587,995 ","$5,979 ","$198,751 ","$135,927 ","$322,703 ","$604,371 ","$3,493 ","$156,648 ","$126,452 ","$113,694 ","$12,758 ","$317,778 ","$2,679,536 ","$2,286,500 ","$393,036 ","$1,754 ","$762,958 "
Louisiana,2011,"$16,687,461 ","$3,583,836 ","$13,103,625 ","$9,238,742 ","$6,591,206 ","$2,647,536 ","$59,128 ","$739,829 ","$535,565 ","$607,540 ","$5,642 ","$214,867 ","$142,064 ","$342,901 ","$529,720 ","$3,617 ","$84,858 ","$120,947 ","$108,719 ","$12,228 ","$320,298 ","$2,600,688 ","$2,403,956 ","$196,732 ","$1,074 ","$733,401 "
Louisiana,2012,"$16,956,567 ","$3,640,463 ","$13,316,104 ","$9,070,775 ","$6,658,266 ","$2,412,509 ","$60,403 ","$736,736 ","$357,438 ","$575,063 ","$5,576 ","$220,210 ","$133,194 ","$323,889 ","$588,854 ","$4,539 ","$105,495 ","$147,602 ","$135,442 ","$12,160 ","$331,218 ","$2,764,995 ","$2,474,606 ","$290,389 ","$1,073 ","$890,407 "
Louisiana,2013,"$17,387,817 ","$3,787,419 ","$13,600,398 ","$9,217,718 ","$6,733,746 ","$2,483,972 ","$60,005 ","$742,881 ","$399,932 ","$583,025 ","$6,595 ","$204,930 ","$161,554 ","$325,050 ","$551,437 ","$5,054 ","$105,789 ","$121,411 ","$109,230 ","$12,181 ","$319,183 ","$2,992,413 ","$2,739,983 ","$252,430 ",$42 ,"$838,788 "
Louisiana,2014,"$18,108,245 ","$3,909,820 ","$14,198,425 ","$9,467,071 ","$6,954,479 ","$2,512,592 ","$60,209 ","$746,147 ","$433,089 ","$588,860 ","$6,310 ","$179,425 ","$130,045 ","$368,507 ","$625,540 ","$6,225 ","$188,197 ","$90,502 ","$78,917 ","$11,585 ","$340,616 ","$3,234,892 ","$2,753,680 ","$481,212 ",$150 ,"$870,772 "
Louisiana,2015,"$18,406,200 ","$4,042,910 ","$14,363,290 ","$9,807,005 ","$7,105,500 ","$2,701,505 ","$61,026 ","$792,542 ","$442,103 ","$606,410 ","$6,016 ","$191,530 ","$138,400 ","$463,478 ","$581,647 ","$6,149 ","$146,329 ","$90,285 ","$79,199 ","$11,086 ","$338,884 ","$3,236,754 ","$2,983,104 ","$253,650 ",$4 ,"$737,880 "
Louisiana,2016,"$18,223,927 ","$4,156,892 ","$14,067,035 ","$9,968,570 ","$7,468,561 ","$2,500,009 ","$66,512 ","$779,975 ","$523,017 ","$622,234 ","$4,672 ","$183,047 ","$121,200 ","$199,352 ","$598,722 ","$6,158 ","$106,104 ","$151,052 ","$136,771 ","$14,281 ","$335,408 ","$3,038,035 ","$2,866,456 ","$171,579 ",$0 ,"$461,708 "
Louisiana,2017,"$19,979,339 ","$4,211,195 ","$15,768,144 ","$11,547,591 ","$8,647,454 ","$2,900,137 ","$79,270 ","$772,909 ","$813,975 ","$634,883 ","$6,365 ","$199,811 ","$174,001 ","$218,923 ","$563,506 ","$6,145 ","$125,998 ","$100,869 ","$86,882 ","$13,987 ","$330,494 ","$3,241,260 ","$2,949,939 ","$291,321 ",$0 ,"$415,787 "
Alaska,1994,"$1,954,150 ","$644,974 ","$1,309,176 ","$214,364 ","$97,161 ","$117,203 ","$13,023 ","$1,685 ","$26,109 ","$40,507 ",$0 ,"$7,642 ","$16,788 ","$11,449 ","$79,170 ","$1,883 ","$1,001 ","$32,026 ","$29,674 ","$2,352 ","$44,260 ","$176,070 ",$0 ,"$176,070 ","$1,616 ","$837,956 "
Alaska,1995,"$2,693,830 ","$676,786 ","$2,017,044 ","$235,212 ","$106,613 ","$128,599 ","$13,125 ","$2,032 ","$27,949 ","$39,601 ",$0 ,"$8,094 ","$17,087 ","$20,711 ","$80,557 ","$1,152 ","$1,095 ","$32,539 ","$29,975 ","$2,564 ","$45,771 ","$528,005 ",$0 ,"$528,005 ","$1,158 ","$1,172,112 "
Alaska,1996,"$2,301,362 ","$680,212 ","$1,621,150 ","$239,114 ","$108,820 ","$130,294 ","$13,121 ","$1,908 ","$28,184 ","$37,740 ",$0 ,"$8,466 ","$16,766 ","$24,109 ","$84,871 ","$1,298 ","$1,361 ","$35,901 ","$35,901 ",$0 ,"$46,311 ","$326,270 ",$0 ,"$326,270 ","$1,658 ","$969,237 "
Alaska,1997,"$2,411,597 ","$688,280 ","$1,723,317 ","$235,972 ","$98,231 ","$137,741 ","$12,602 ","$1,871 ","$28,365 ","$35,624 ",$0 ,"$8,829 ","$16,496 ","$33,954 ","$84,282 ","$1,096 ","$1,188 ","$35,185 ","$35,185 ",$0 ,"$46,813 ","$331,337 ",$0 ,"$331,337 ","$1,666 ","$1,070,060 "
Alaska,1998,"$2,013,461 ","$705,791 ","$1,307,670 ","$264,869 ","$114,300 ","$150,569 ","$13,094 ","$2,134 ","$33,695 ","$34,894 ",$0 ,"$7,616 ","$37,483 ","$21,653 ","$103,203 ","$1,297 ","$1,395 ","$47,229 ","$47,229 ",$0 ,"$53,282 ","$275,758 ",$0 ,"$275,758 ","$5,466 ","$658,374 "
Alaska,1999,"$1,761,609 ","$727,813 ","$1,033,796 ","$284,535 ","$126,238 ","$158,297 ","$13,083 ","$2,192 ","$28,390 ","$38,011 ",$0 ,"$3,692 ","$51,788 ","$21,141 ","$94,903 ","$1,137 ","$1,422 ","$43,949 ","$43,949 ",$0 ,"$48,395 ","$211,811 ",$0 ,"$211,811 ","$1,726 ","$440,821 "
Alaska,2000,"$2,311,801 ","$761,244 ","$1,550,557 ","$283,613 ","$106,864 ","$176,749 ","$13,781 ","$2,335 ","$29,064 ","$42,137 ",$0 ,"$8,914 ","$52,762 ","$27,756 ","$102,271 ","$1,301 ","$1,639 ","$46,178 ","$46,178 ",$0 ,"$53,153 ","$438,438 ",$0 ,"$438,438 ","$2,455 ","$723,780 "
Alaska,2002,"$2,069,908 ","$830,011 ","$1,239,897 ","$310,584 ","$121,944 ","$188,640 ","$14,006 ","$2,537 ","$37,323 ","$40,352 ",$0 ,"$9,216 ","$51,421 ","$33,785 ","$84,195 ","$1,523 ","$1,281 ","$47,380 ","$47,380 ",$0 ,"$34,011 ","$269,273 ",$0 ,"$269,273 ","$3,117 ","$572,728 "
Alaska,2004,"$2,368,886 ","$852,311 ","$1,516,575 ","$358,186 ","$148,479 ","$209,707 ","$34,653 ","$2,413 ","$49,873 ","$40,660 ",$0 ,"$3,983 ","$48,756 ","$29,369 ","$98,370 ","$1,829 ","$1,319 ","$58,414 ","$58,414 ",$0 ,"$36,808 ","$339,564 ",$0 ,"$339,564 ","$2,251 ","$718,204 "
Alaska,2005,"$2,947,034 ","$892,307 ","$2,054,727 ","$400,070 ","$157,364 ","$242,706 ","$36,625 ","$2,458 ","$52,958 ","$39,565 ",$0 ,"$3,991 ","$65,664 ","$41,445 ","$136,709 ","$1,819 ","$1,019 ","$67,707 ","$67,707 ",$0 ,"$66,164 ","$588,694 ",$0 ,"$588,694 ","$1,539 ","$927,715 "
Alaska,2006,"$3,664,728 ","$969,186 ","$2,695,542 ","$435,637 ","$171,375 ","$264,262 ","$38,537 ","$2,412 ","$51,912 ","$42,087 ",$0 ,"$4,111 ","$84,349 ","$40,854 ","$161,817 ","$1,977 ","$1,343 ","$67,697 ","$67,697 ",$0 ,"$90,800 ","$821,664 ",$0 ,"$821,664 ",$576 ,"$1,275,848 "
Alaska,2007,"$4,944,778 ","$1,035,078 ","$3,909,700 ","$484,136 ","$176,025 ","$308,111 ","$39,079 ","$2,945 ","$55,402 ","$39,303 ",$0 ,"$4,545 ","$98,107 ","$68,730 ","$173,692 ","$1,813 ","$1,405 ","$69,795 ","$69,795 ",$0 ,"$100,679 ","$813,762 ",$0 ,"$813,762 ",$133 ,"$2,437,977 "
Alaska,2008,"$10,042,747 ","$1,068,390 ","$8,974,357 ","$564,078 ","$214,647 ","$349,431 ","$40,395 ","$10,470 ","$54,698 ","$41,985 ",$0 ,"$6,579 ","$96,147 ","$99,157 ","$172,267 ","$1,926 ",$878 ,"$70,516 ","$70,516 ",$0 ,"$98,947 ","$1,297,513 ",$0 ,"$1,297,513 ",$23 ,"$6,940,476 "
Alaska,2009,"$6,529,743 ","$1,199,981 ","$5,329,762 ","$697,272 ","$370,640 ","$326,632 ","$43,460 ","$10,317 ","$52,286 ","$10,064 ",$0 ,"$4,783 ","$96,435 ","$109,287 ","$169,031 ","$1,821 ",$889 ,"$71,039 ","$71,039 ",$0 ,"$95,282 ","$632,123 ",$0 ,"$632,123 ",$175 ,"$3,831,161 "
Alaska,2010,"$6,126,640 ","$1,275,689 ","$4,850,951 ","$675,911 ","$342,932 ","$332,979 ","$43,215 ","$10,022 ","$51,374 ","$28,834 ",$0 ,"$4,542 ","$94,104 ","$100,888 ","$175,394 ","$2,477 ",$228 ,"$77,080 ","$77,080 ",$0 ,"$95,609 ","$643,068 ",$0 ,"$643,068 ",$86 ,"$3,356,492 "
Alaska,2011,"$7,249,809 ","$1,447,001 ","$5,802,808 ","$672,038 ","$337,164 ","$334,874 ","$39,957 ","$9,320 ","$55,713 ","$39,617 ",$0 ,"$4,420 ","$95,597 ","$90,250 ","$169,492 ","$1,806 ",$0 ,"$73,026 ","$73,026 ",$0 ,"$94,660 ","$720,733 ",$0 ,"$720,733 ",$0 ,"$4,240,545 "
Alaska,2012,"$8,679,544 ","$1,520,884 ","$7,158,660 ","$538,044 ","$204,906 ","$333,138 ","$45,010 ","$8,711 ","$61,684 ","$40,980 ",$0 ,"$4,717 ","$94,761 ","$77,275 ","$168,020 ","$1,864 ",$0 ,"$72,464 ","$72,464 ",$0 ,"$93,692 ","$663,144 ",$0 ,"$663,144 ",$0 ,"$5,789,452 "
Alaska,2013,"$6,797,934 ","$1,410,010 ","$5,387,924 ","$563,276 ","$217,869 ","$345,407 ","$44,137 ","$9,431 ","$60,236 ","$41,608 ",$0 ,"$5,100 ","$100,762 ","$84,133 ","$174,692 ","$1,788 ",$0 ,"$79,082 ","$79,082 ",$0 ,"$93,822 ","$630,941 ",$0 ,"$630,941 ",$0 ,"$4,019,015 "
Alaska,2014,"$5,080,920 ","$1,450,513 ","$3,630,407 ","$579,352 ","$222,929 ","$356,423 ","$44,059 ","$9,205 ","$62,292 ","$42,467 ",$0 ,"$6,405 ","$104,404 ","$87,591 ","$183,764 ","$1,928 ",$0 ,"$80,560 ","$80,560 ",$0 ,"$101,276 ","$408,938 ",$0 ,"$408,938 ",$0 ,"$2,458,353 "
Alaska,2015,"$3,102,853 ","$1,476,095 ","$1,626,758 ","$602,608 ","$235,759 ","$366,849 ","$45,035 ","$9,635 ","$66,456 ","$42,003 ",$0 ,"$12,962 ","$101,232 ","$89,526 ","$158,291 ","$1,877 ",$0 ,"$52,574 ","$52,574 ",$0 ,"$103,840 ","$227,852 ",$0 ,"$227,852 ",$0 ,"$638,007 "
Alaska,2016,"$2,694,790 ","$1,517,934 ","$1,176,856 ","$609,213 ","$234,574 ","$374,639 ","$47,756 ","$10,801 ","$64,400 ","$48,773 ",$0 ,"$12,316 ","$106,275 ","$84,318 ","$161,159 ","$1,494 ",$0 ,"$61,171 ","$61,171 ",$0 ,"$98,494 ","$67,457 ",$0 ,"$67,457 ",$0 ,"$339,027 "
Alaska,2017,"$3,029,491 ","$1,568,444 ","$1,461,047 ","$615,308 ","$233,759 ","$381,549 ","$45,922 ","$11,299 ","$62,500 ","$45,944 ",$0 ,"$13,478 ","$105,912 ","$96,494 ","$173,436 ","$1,329 ",$0 ,"$61,944 ","$61,944 ",$0 ,"$110,163 ","$87,775 ",$0 ,"$87,775 ",$0 ,"$584,528 "
Maine,1994,"$2,914,862 ","$1,171,622 ","$1,743,240 ","$892,153 ","$617,008 ","$275,145 ","$34,656 ",$0 ,"$40,341 ","$149,826 ","$1,621 ","$1,208 ","$46,132 ","$1,361 ","$113,348 ","$2,941 ","$2,367 ","$70,424 ","$60,837 ","$9,587 ","$37,616 ","$706,609 ","$614,654 ","$91,955 ","$10,080 ","$21,050 "
Maine,1995,"$3,060,691 ","$1,268,488 ","$1,792,203 ","$926,449 ","$650,210 ","$276,239 ","$32,688 ",$0 ,"$38,923 ","$153,570 ","$2,775 ",$672 ,"$46,186 ","$1,425 ","$121,578 ","$3,062 ","$2,442 ","$72,944 ","$62,817 ","$10,127 ","$43,130 ","$703,991 ","$640,701 ","$63,290 ","$17,124 ","$23,061 "
Maine,1996,"$3,231,340 ","$1,352,257 ","$1,879,083 ","$937,416 ","$657,955 ","$279,461 ","$34,211 ",$0 ,"$38,736 ","$156,448 ","$2,934 ",$645 ,"$44,989 ","$1,498 ","$122,230 ","$2,871 ","$2,610 ","$73,278 ","$64,044 ","$9,234 ","$43,471 ","$780,503 ","$709,441 ","$71,062 ","$12,380 ","$26,554 "
Maine,1997,"$3,564,068 ","$1,531,733 ","$2,032,335 ","$973,100 ","$683,152 ","$289,948 ","$32,254 ",$0 ,"$43,362 ","$155,917 ","$4,114 ",$588 ,"$45,377 ","$8,336 ","$146,594 ","$3,090 ","$2,648 ","$94,144 ","$85,333 ","$8,811 ","$46,712 ","$868,956 ","$771,810 ","$97,146 ","$14,771 ","$28,914 "
Maine,1998,"$4,012,318 ","$1,633,943 ","$2,378,375 ","$1,145,478 ","$830,758 ","$314,720 ","$33,396 ",$0 ,"$43,023 ","$157,324 ","$3,907 ",$673 ,"$71,721 ","$4,676 ","$143,716 ","$2,967 ","$2,843 ","$90,695 ","$85,405 ","$5,290 ","$47,211 ","$1,013,499 ","$906,374 ","$107,125 ","$40,536 ","$35,146 "
Maine,1999,"$4,082,369 ","$1,546,856 ","$2,535,513 ","$1,162,549 ","$828,635 ","$333,914 ","$32,658 ",$0 ,"$41,870 ","$172,975 ","$4,667 ",$615 ,"$78,359 ","$2,770 ","$143,641 ","$2,911 ","$3,114 ","$87,808 ","$82,268 ","$5,540 ","$49,808 ","$1,167,498 ","$1,020,009 ","$147,489 ","$29,768 ","$32,057 "
Maine,2000,"$4,262,142 ","$1,598,490 ","$2,663,652 ","$1,195,147 ","$847,358 ","$347,789 ","$34,308 ",$0 ,"$46,810 ","$181,263 ","$4,366 ","$2,068 ","$74,933 ","$4,041 ","$146,879 ","$3,073 ","$3,129 ","$90,965 ","$80,891 ","$10,074 ","$49,712 ","$1,226,959 ","$1,076,913 ","$150,046 ","$58,804 ","$35,863 "
Maine,2002,"$4,541,146 ","$1,912,158 ","$2,628,988 ","$1,241,788 ","$836,134 ","$405,654 ","$42,891 ",$0 ,"$60,376 ","$191,694 ","$4,857 ","$7,365 ","$94,082 ","$4,389 ","$174,824 ","$4,342 ","$3,390 ","$115,214 ","$104,962 ","$10,252 ","$51,878 ","$1,150,227 ","$1,072,861 ","$77,366 ","$23,420 ","$38,729 "
Maine,2004,"$5,087,958 ","$2,099,394 ","$2,988,564 ","$1,398,829 ","$917,248 ","$481,581 ","$12,628 ",$0 ,"$77,770 ","$220,410 ","$4,509 ","$14,155 ","$92,626 ","$59,483 ","$232,681 ","$3,090 ","$3,600 ","$120,063 ","$112,954 ","$7,109 ","$105,928 ","$1,272,005 ","$1,160,389 ","$111,616 ","$32,076 ","$52,973 "
Maine,2005,"$5,364,117 ","$2,151,968 ","$3,212,149 ","$1,468,422 ","$934,848 ","$533,574 ","$12,742 ",$401 ,"$81,237 ","$228,395 ","$4,236 ","$26,036 ","$91,906 ","$88,621 ","$241,488 ","$2,894 ","$5,638 ","$105,930 ","$99,016 ","$6,914 ","$127,026 ","$1,435,115 ","$1,299,252 ","$135,863 ","$32,258 ","$34,866 "
Maine,2006,"$5,595,199 ","$2,011,708 ","$3,583,491 ","$1,670,185 ","$1,041,216 ","$628,969 ","$14,090 ","$10,748 ","$93,915 ","$229,066 ","$3,735 ","$27,028 ","$154,825 ","$95,562 ","$244,802 ","$3,610 ","$6,385 ","$93,700 ","$83,222 ","$10,478 ","$141,107 ","$1,556,943 ","$1,368,927 ","$188,016 ","$75,330 ","$36,231 "
Maine,2007,"$5,747,933 ","$2,064,868 ","$3,683,065 ","$1,690,288 ","$1,054,812 ","$635,476 ","$16,976 ","$19,930 ","$85,169 ","$232,650 ","$3,488 ","$26,018 ","$158,953 ","$92,292 ","$254,663 ","$4,190 ","$7,978 ","$97,281 ","$85,691 ","$11,590 ","$145,214 ","$1,653,147 ","$1,469,295 ","$183,852 ","$54,820 ","$30,147 "
